Arm,AUROC,Accuracy,Balanced_Accuracy,Macro_F1,Asthma_Sensitivity,COPD_Sensitivity,Model,Fold,Repeat,Threshold,Inner_CV_AUC
B_no_ratio,0.9196689386562804,0.8858695652173914,0.8371470301850049,0.7936668980616222,0.9050632911392406,0.7692307692307693,Random Forest,15,3,0.6599999999999999,0.8859868421052631
B_no_ratio,0.8646543330087634,0.9021739130434783,0.7823758519961052,0.7916981132075471,0.9493670886075949,0.6153846153846154,Extra Trees,15,3,0.695,0.8223040935672514
B_no_ratio,0.9216163583252192,0.8260869565217391,0.8184031158714703,0.7293620150763007,0.8291139240506329,0.8076923076923077,XGBoost (regularized),15,3,0.6499999999999999,0.8972032163742689
B_no_ratio,0.9034833091436866,0.8918918918918919,0.7762457668118046,0.7762457668118046,0.9371069182389937,0.6153846153846154,Logistic Regression,16,4,0.3449999999999999,0.8981140350877193
B_no_ratio,0.9005805515239479,0.8864864864864865,0.7731011127237543,0.7687637640616629,0.9308176100628931,0.6153846153846154,SVM,16,4,0.735,0.904204678362573
B_no_ratio,0.9088050314465409,0.8810810810810811,0.737784228350266,0.745625,0.9371069182389937,0.5384615384615384,Random Forest,16,4,0.6449999999999999,0.8967953216374269
B_no_ratio,0.8468795355587809,0.8432432432432433,0.683599419448476,0.680673769418487,0.9056603773584906,0.46153846153846156,Extra Trees,16,4,0.615,0.8332105263157896
B_no_ratio,0.9216255442670538,0.8594594594594595,0.7573778422835027,0.7341954022988506,0.89937106918239,0.6153846153846154,XGBoost (regularized),16,4,0.44499999999999995,0.9095263157894736
B_no_ratio,0.9165457184325109,0.8702702702702703,0.7636671504596033,0.7474977252047316,0.9119496855345912,0.6153846153846154,Logistic Regression,17,4,0.24999999999999994,0.8906008771929823
B_no_ratio,0.9165457184325109,0.8324324324324325,0.8381712626995645,0.7407909604519773,0.8301886792452831,0.8461538461538461,SVM,17,4,0.825,0.9053304093567253
B_no_ratio,0.918722786647315,0.8702702702702703,0.8762699564586357,0.7885714285714286,0.8679245283018868,0.8846153846153846,Random Forest,17,4,0.6449999999999999,0.9124225146198832
B_no_ratio,0.8471214320270924,0.8432432432432433,0.7640299951620706,0.7226099994829636,0.8742138364779874,0.6538461538461539,Extra Trees,17,4,0.6749999999999999,0.8696315789473685
B_no_ratio,0.9344460570875666,0.7891891891891892,0.8451862602806,0.7069574753259413,0.7672955974842768,0.9230769230769231,XGBoost (regularized),17,4,0.7499999999999999,0.9252660818713452
B_no_ratio,0.8880503144654087,0.7989130434782609,0.7656603773584906,0.6838634780589737,0.8113207547169812,0.72,Logistic Regression,18,4,0.58,0.907295321637427
B_no_ratio,0.9231446540880504,0.8369565217391305,0.8045283018867925,0.7294117647058824,0.8490566037735849,0.76,SVM,18,4,0.8049999999999999,0.8979020467836257
B_no_ratio,0.9267924528301887,0.8478260869565217,0.8782389937106918,0.7631917631917632,0.8364779874213837,0.92,Random Forest,18,4,0.83,0.904593567251462
B_no_ratio,0.8706918238993712,0.6956521739130435,0.790188679245283,0.6202270381836945,0.660377358490566,0.92,Extra Trees,18,4,0.815,0.8513421052631578
B_no_ratio,0.9290566037735849,0.8315217391304348,0.8350943396226416,0.7351288599953564,0.8301886792452831,0.84,XGBoost (regularized),18,4,0.6549999999999999,0.9169152046783626
B_no_ratio,0.9051572327044025,0.8478260869565217,0.8108176100628931,0.7415211719847481,0.8616352201257862,0.76,Logistic Regression,19,4,0.49999999999999994,0.8972558479532164
