Arm,AUROC,Accuracy,Balanced_Accuracy,Macro_F1,Asthma_Sensitivity,COPD_Sensitivity,Model,Fold,Repeat,Threshold,Inner_CV_AUC
C_no_spx,0.7177358490566038,0.7065217391304348,0.6953459119496855,0.5967532467532468,0.710691823899371,0.68,Extra Trees,23,5,0.5599999999999999,0.7876959064327486
C_no_spx,0.7451572327044025,0.8152173913043478,0.7076729559748428,0.6702508960573477,0.8553459119496856,0.56,XGBoost (regularized),23,5,0.4549999999999999,0.8229722222222222
C_no_spx,0.8083018867924529,0.8641304347826086,0.7191194968553459,0.7154697841281623,0.9182389937106918,0.52,Logistic Regression,24,5,0.26999999999999996,0.8066666666666666
C_no_spx,0.19144654088050314,0.8641304347826086,0.5,0.46355685131195334,1.0,0.0,SVM,24,5,0.05,0.8086637426900584
C_no_spx,0.8563522012578616,0.8695652173913043,0.739119496855346,0.7312560856864654,0.9182389937106918,0.56,Random Forest,24,5,0.4699999999999999,0.7947499999999998
C_no_spx,0.8437735849056603,0.8369565217391305,0.7539622641509434,0.709044908285895,0.8679245283018868,0.64,Extra Trees,24,5,0.42499999999999993,0.7651666666666668
C_no_spx,0.8362264150943396,0.7880434782608695,0.7762264150943397,0.6797429374748962,0.7924528301886793,0.76,XGBoost (regularized),24,5,0.49999999999999994,0.7967236842105263
C_no_spx,0.8310613437195715,0.6902173913043478,0.7392891918208374,0.6061732567308775,0.6708860759493671,0.8076923076923077,Logistic Regression,25,5,0.5049999999999999,0.7926549707602338
C_no_spx,0.18524829600778966,0.8586956521739131,0.5,0.4619883040935672,1.0,0.0,SVM,25,5,0.05,0.7962558479532162
C_no_spx,0.8405550146056476,0.7445652173913043,0.7548685491723466,0.6462551642328302,0.740506329113924,0.7692307692307693,Random Forest,25,5,0.5499999999999999,0.7992880116959065
C_no_spx,0.8288704965920156,0.7336956521739131,0.748539435248296,0.6369054810519109,0.7278481012658228,0.7692307692307693,Extra Trees,25,5,0.4649999999999999,0.7759824561403509
C_no_spx,0.7938169425511197,0.6793478260869565,0.7329600778967867,0.5974339006934402,0.6582278481012658,0.8076923076923077,XGBoost (regularized),25,5,0.48499999999999993,0.7933304093567252
C_no_spx,0.7871311078858249,0.7243243243243244,0.6948476052249637,0.6105263157894737,0.7358490566037735,0.6538461538461539,Logistic Regression,26,6,0.48999999999999994,0.8366242690058481
C_no_spx,0.7943880019351718,0.6810810810810811,0.6857764876632801,0.582200956937799,0.6792452830188679,0.6923076923076923,SVM,26,6,0.8649999999999999,0.8332119883040935
C_no_spx,0.7774552491533624,0.6864864864864865,0.7050072568940493,0.5920772506082725,0.6792452830188679,0.7307692307692307,Random Forest,26,6,0.61,0.8408523391812865
C_no_spx,0.7764876632801162,0.7513513513513513,0.7266569908079342,0.6396510840108401,0.7610062893081762,0.6923076923076923,Extra Trees,26,6,0.4649999999999999,0.8162704678362573
C_no_spx,0.7760038703434929,0.772972972972973,0.6909772617319787,0.6378635346756152,0.8050314465408805,0.5769230769230769,XGBoost (regularized),26,6,0.4599999999999999,0.8388011695906433
C_no_spx,0.7750362844702468,0.7513513513513513,0.7105708756652154,0.6331896551724138,0.7672955974842768,0.6538461538461539,Logistic Regression,27,6,0.5049999999999999,0.8251008771929825
C_no_spx,0.7764876632801162,0.7081081081081081,0.6693275278180939,0.5909760890926957,0.7232704402515723,0.6153846153846154,SVM,27,6,0.8799999999999999,0.8318304093567253
C_no_spx,0.7452830188679245,0.5567567567567567,0.6295355587808418,0.49433333333333335,0.5283018867924528,0.7307692307692307,Random Forest,27,6,0.84,0.8222558479532165
C_no_spx,0.7184325108853411,0.7189189189189189,0.6595307208514756,0.5926490514905149,0.7421383647798742,0.5769230769230769,Extra Trees,27,6,0.5399999999999999,0.807295321637427
C_no_spx,0.7772133526850509,0.7837837837837838,0.6972665699080793,0.6476190476190476,0.8176100628930818,0.5769230769230769,XGBoost (regularized),27,6,0.5399999999999999,0.833561403508772
C_no_spx,0.8269182389937106,0.7880434782608695,0.7930817610062894,0.6856905085191187,0.7861635220125787,0.8,Logistic Regression,28,6,0.4799999999999999,0.7727558479532164
C_no_spx,0.8543396226415094,0.8260869565217391,0.7476729559748427,0.6973684210526316,0.8553459119496856,0.64,SVM,28,6,0.7749999999999999,0.7823464912280701
C_no_spx,0.8145911949685534,0.8315217391304348,0.7339622641509433,0.6954130399957281,0.8679245283018868,0.6,Random Forest,28,6,0.5299999999999999,0.7627251461988305
C_no_spx,0.8389937106918238,0.8097826086956522,0.7382389937106919,0.6806664352655328,0.8364779874213837,0.64,Extra Trees,28,6,0.4149999999999999,0.7488172514619883
