Arm,AUROC,Accuracy,Balanced_Accuracy,Macro_F1,Asthma_Sensitivity,COPD_Sensitivity,Model,Fold,Repeat,Threshold,Inner_CV_AUC
A_full,0.9646831156265119,0.8486486486486486,0.9119496855345912,0.7767241379310346,0.8238993710691824,1.0,Random Forest,7,2,0.8899999999999999,0.9642251461988304
A_full,0.9199322689888728,0.8810810810810811,0.8182148040638606,0.7811827956989248,0.9056603773584906,0.7307692307692307,Extra Trees,7,2,0.6399999999999999,0.9262383040935672
A_full,0.9736332849540398,0.8702702702702703,0.9084421867440735,0.7972972972972974,0.8553459119496856,0.9615384615384616,XGBoost (regularized),7,2,0.4649999999999999,0.9641388888888889
A_full,0.9199999999999999,0.8641304347826086,0.870817610062893,0.7770345596432553,0.8616352201257862,0.88,Logistic Regression,8,2,0.4649999999999999,0.9314780701754387
A_full,0.9398742138364781,0.8804347826086957,0.8971069182389937,0.8015686274509803,0.8742138364779874,0.92,SVM,8,2,0.7699999999999999,0.9432383040935672
A_full,0.9421383647798742,0.7934782608695652,0.8805031446540881,0.7162337662337663,0.7610062893081762,1.0,Random Forest,8,2,0.845,0.9612777777777778
A_full,0.919245283018868,0.8260869565217391,0.8150943396226416,0.7237237237237237,0.8301886792452831,0.8,Extra Trees,8,2,0.695,0.902358187134503
A_full,0.9449056603773585,0.8043478260869565,0.8867924528301887,0.7268678871845622,0.7735849056603774,1.0,XGBoost (regularized),8,2,0.94,0.9579809941520467
A_full,0.9210062893081761,0.9021739130434783,0.8759748427672955,0.8207792207792208,0.9119496855345912,0.84,Logistic Regression,9,2,0.4749999999999999,0.9244941520467835
A_full,0.9416352201257862,0.8369565217391305,0.8719496855345912,0.7512617159336699,0.8238993710691824,0.92,SVM,9,2,0.8499999999999999,0.9240116959064327
A_full,0.9652830188679246,0.842391304347826,0.9088050314465409,0.7662826858219088,0.8176100628930818,1.0,Random Forest,9,2,0.8499999999999999,0.963062865497076
A_full,0.9355974842767295,0.8913043478260869,0.8696855345911949,0.8060299388572634,0.89937106918239,0.84,Extra Trees,9,2,0.62,0.9169795321637426
A_full,0.958490566037736,0.8858695652173914,0.9171069182389937,0.8127090301003345,0.8742138364779874,0.96,XGBoost (regularized),9,2,0.62,0.9604502923976609
A_full,0.9486368062317428,0.875,0.8468841285296982,0.7851231276973851,0.8860759493670886,0.8076923076923077,Logistic Regression,10,2,0.5099999999999999,0.9102923976608187
A_full,0.946445959104187,0.875,0.8468841285296982,0.7851231276973851,0.8860759493670886,0.8076923076923077,SVM,10,2,0.8599999999999999,0.9328450292397662
A_full,0.962512171372931,0.9130434782608695,0.9011684518013632,0.8448239510858107,0.9177215189873418,0.8846153846153846,Random Forest,10,2,0.6,0.9599473684210527
A_full,0.9021421616358324,0.8858695652173914,0.7728821811100293,0.7685534591194969,0.930379746835443,0.6153846153846154,Extra Trees,10,2,0.615,0.9118274853801168
A_full,0.9542356377799416,0.8913043478260869,0.9045764362220059,0.8196078431372549,0.8860759493670886,0.9230769230769231,XGBoost (regularized),10,2,0.3499999999999999,0.9637441520467837
A_full,0.9315432994678278,0.7081081081081081,0.8141025641025641,0.6388808559861191,0.6666666666666666,0.9615384615384616,Logistic Regression,11,3,0.725,0.9177412280701753
A_full,0.9365021770682147,0.8216216216216217,0.8640541848089018,0.73920287069076,0.8050314465408805,0.9230769230769231,SVM,11,3,0.9199999999999999,0.9360687134502923
